Unit,Module,Filename,Sentences
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Glomerular capillaries differ from other capillary beds in the body, because they are both supplied by and drained by arterioles."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The feeder afferent arterioles are branches of the cortical radiate arteries.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The draining efferent arterioles branch into the peritubular capillary network around the proximal and distal convoluted tubules or the vasa recta around the nephron loop.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"The diameter of the draining efferent arterioles is smaller than that of the afferent arterioles, giving the efferent arterioles higher resistance."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Because of this, the glomerulus has a high blood pressure that allows it to filter high volumes of fluid and solutes out of the blood and into the glomerular capsule."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The nephrons segments reabsorb approximately 99 percent of this filtrate.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The peritubular capillaries adhere to neighboring convoluted tubules and drain into neighboring venules.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These low-pressure and porous capillaries easily reabsorb the water and solutes that the tubule recovers from the filtrate.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In some nephrons, rather than breaking up into peritubular capillaries, the efferent arterioles form clusters of thin-walled vasa recta."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Important for the formation of concentrated urine, the vasa recta are long, straight capillaries that reach deep into the medulla alongside the longest nephron loops where they can collect reabsorbed substances from the loop segments.macula densa (""dense spot"")."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The macula densa is believed to monitor sodium chloride concentration of the filtrate entering the distal convoluted tubule.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The wall of the afferent arteriole that is adjacent to the macula densa contains granular cells (also known as juxtaglomerular cells ).
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The granular cells produce and secrete the enzyme renin and are also capable of contracting when stimulated.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These cells and the macular densa make up the juxtaglomerular apparatus.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The action of the juxtaglomerular apparatus helps control glomerular hydrostatic pressure by sending signals to the afferent arteriole.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,There are also special smooth muscle cells called intraglomerular mesangial cells in in the spaces between the loops of the glomerulus.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These cells help regulate blood flow through the glomerulus.collecting ducts in the kidney.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,A short collecting tubule forms the juncture between a distal convoluted tubule and a collecting duct.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Each collecting duct receives fluid from several nephrons and then transports it to the renal pelvis.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"The collecting tubules and ducts have two types of cells: intercalated cells, cuboidal cells with plentiful microvilli, and the more populous principal cells, cuboidal cells with limited, short microvilli."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Principal cells help maintain water and sodium and potassium ion balance in the body.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Nephron Structure Function Description
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Glomerulus Filtration The glomerulus is a capillary network found in close proximity to the nephron that filters plasma into the nephron.Proteins and blood cells are retained in the glomerular capillary.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Tubules and nephron loop (loop of Henle) Reabsorption Epithelial cells actively transport some substances from the tubular fluid back into blood. Other substances, such as water, are passively reabsorbed in some segments."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Capillaries specifically Peritubular Secretion Epithelial cells actively secrete certain substances from the blood into the tubular lumen.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Collecting duct Collection Accumulates any material that is not returned to blood in the preceding segments. Secretes or reabsorbs H+, HCO 3"
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,renal corpuscle containing the glomerulus and glomerular capsule.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Another nephron structure called the renal tubule receives the filtered fluid, called glomerular filtrate."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Very thin and a little over an inch long, the renal tubule has three major consecutive segments that the filtrate flows through: a proximal convoluted tubule the nephron loop (loop of Henle), and a distal convoluted tubule.3+, and K+ ions."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Reabsorbs water under the influence of anti-diuretic hormone.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Anything left in the distal end of the collecting duct will l be excreted as urineglomerulus and a cup-shaped structure called the glomerular capsule (Bowman's capsule) surrounding the glomerulus.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The glomerular capsule has an external parietal layer made of simple squamous epithelium.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Although this layer is not involved in the production of filtrate, it helps to maintain the shape of the capsule."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,An inner visceral layer adheres to the glomerular capillaries and is composed of a special type of simple squamous epithelial cells called podocytes.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These podocytes have multiple projections called pedicels or foot processes.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The pedicels of one podocyte interlock with the pedicels of adjacent podocytes.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Filtrate from the glomerulus passes through filtration slits, the openings between the foot pedicels, to enter the capsular space (Bowman's space), the area between the visceral and parietal layers of the glomerular capsule.http://creativecommons.org/licenses/by/3.0/us/).convoluted refers to the coiled shape) tubule connects the glomerular capsule to the nephron loop."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The apical surface of the simple cuboidal epithelial cells making up the proximal convoluted tubule are covered in microvilli producing a brush border.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The brush border and the length of the proximal convoluted tubule dramatically increase the luminal surface area available for reabsorbing water and solutes and for secreting substances into the filtrate.http://creativecommons.org/licenses/by/3.0/us/).ascending limb of the nephron loop.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The ascending limb is continuous with the distal convoluted tubule.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The ascending and descending limbs of the nephron loop have two distinct parts: a thin section of the limb and a thick section of the limb.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In the thin section of the limb, the diameter of the tubule is distinctly smaller than the diameter of the rest of the nephron tubules."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In the thin sections of the limbs, the epithelium is thinner simple squamous epithelium that is permeable to water."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In the thick sections of the limbs, the epithelium is simple cuboidal epithelium that is highly impermeable to water."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Regardless of being in the thin or the thick segments, the lumen is the same size as the lumen in the rest of the renal tubule.http://creativecommons.org/licenses/by/3.0/us/).Peritubular capillaries are branches of the efferent arterioles that drain the glomeruli and recover most of the filtrate produced in the renal corpuscle."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Glomerular capillaries differ from other capillary beds in the body, because they are both supplied by and drained by arterioles."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The feeder afferent arterioles are branches of the cortical radiate arteries.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The draining efferent arterioles branch into the peritubular capillary network around the proximal and distal convoluted tubules or the vasa recta around the nephron loop.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"The diameter of the draining efferent arterioles is smaller than that of the afferent arterioles, giving the efferent arterioles higher resistance."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Because of this, the glomerulus has a high blood pressure that allows it to filter high volumes of fluid and solutes out of the blood and into the glomerular capsule."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The nephrons segments reabsorb approximately 99 percent of this filtrate.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The peritubular capillaries adhere to neighboring convoluted tubules and drain into neighboring venules.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These low-pressure and porous capillaries easily reabsorb the water and solutes that the tubule recovers from the filtrate.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In some nephrons, rather than breaking up into peritubular capillaries, the efferent arterioles form clusters of thin-walled vasa recta."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Important for the formation of concentrated urine, the vasa recta are long, straight capillaries that reach deep into the medulla alongside the longest nephron loops where they can collect reabsorbed substances from the loop segments.macula densa (""dense spot"")."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The macula densa is believed to monitor sodium chloride concentration of the filtrate entering the distal convoluted tubule.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The wall of the afferent arteriole that is adjacent to the macula densa contains granular cells (also known as juxtaglomerular cells ).
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The granular cells produce and secrete the enzyme renin and are also capable of contracting when stimulated.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These cells and the macular densa make up the juxtaglomerular apparatus.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The action of the juxtaglomerular apparatus helps control glomerular hydrostatic pressure by sending signals to the afferent arteriole.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,There are also special smooth muscle cells called intraglomerular mesangial cells in in the spaces between the loops of the glomerulus.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These cells help regulate blood flow through the glomerulus.collecting ducts in the kidney.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,A short collecting tubule forms the juncture between a distal convoluted tubule and a collecting duct.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Each collecting duct receives fluid from several nephrons and then transports it to the renal pelvis.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"The collecting tubules and ducts have two types of cells: intercalated cells, cuboidal cells with plentiful microvilli, and the more populous principal cells, cuboidal cells with limited, short microvilli."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Principal cells help maintain water and sodium and potassium ion balance in the body.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Nephron Structure Function Description
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Glomerulus Filtration The glomerulus is a capillary network found in close proximity to the nephron that filters plasma into the nephron.Proteins and blood cells are retained in the glomerular capillary.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Tubules and nephron loop (loop of Henle) Reabsorption Epithelial cells actively transport some substances from the tubular fluid back into blood. Other substances, such as water, are passively reabsorbed in some segments."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Capillaries specifically Peritubular Secretion Epithelial cells actively secrete certain substances from the blood into the tubular lumen.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Collecting duct Collection Accumulates any material that is not returned to blood in the preceding segments. Secretes or reabsorbs H+, HCO 3"
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,renal corpuscle containing the glomerulus and glomerular capsule.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Another nephron structure called the renal tubule receives the filtered fluid, called glomerular filtrate."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Very thin and a little over an inch long, the renal tubule has three major consecutive segments that the filtrate flows through: a proximal convoluted tubule the nephron loop (loop of Henle), and a distal convoluted tubule.3+, and K+ ions."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Reabsorbs water under the influence of anti-diuretic hormone.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,Anything left in the distal end of the collecting duct will l be excreted as urineglomerulus and a cup-shaped structure called the glomerular capsule (Bowman's capsule) surrounding the glomerulus.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The glomerular capsule has an external parietal layer made of simple squamous epithelium.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Although this layer is not involved in the production of filtrate, it helps to maintain the shape of the capsule."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,An inner visceral layer adheres to the glomerular capillaries and is composed of a special type of simple squamous epithelial cells called podocytes.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These podocytes have multiple projections called pedicels or foot processes.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The pedicels of one podocyte interlock with the pedicels of adjacent podocytes.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Filtrate from the glomerulus passes through filtration slits, the openings between the foot pedicels, to enter the capsular space (Bowman's space), the area between the visceral and parietal layers of the glomerular capsule.http://creativecommons.org/licenses/by/3.0/us/).convoluted refers to the coiled shape) tubule connects the glomerular capsule to the nephron loop."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The apical surface of the simple cuboidal epithelial cells making up the proximal convoluted tubule are covered in microvilli producing a brush border.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The brush border and the length of the proximal convoluted tubule dramatically increase the luminal surface area available for reabsorbing water and solutes and for secreting substances into the filtrate.http://creativecommons.org/licenses/by/3.0/us/).ascending limb of the nephron loop.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The ascending limb is continuous with the distal convoluted tubule.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The ascending and descending limbs of the nephron loop have two distinct parts: a thin section of the limb and a thick section of the limb.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In the thin section of the limb, the diameter of the tubule is distinctly smaller than the diameter of the rest of the nephron tubules."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In the thin sections of the limbs, the epithelium is thinner simple squamous epithelium that is permeable to water."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In the thick sections of the limbs, the epithelium is simple cuboidal epithelium that is highly impermeable to water."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Regardless of being in the thin or the thick segments, the lumen is the same size as the lumen in the rest of the renal tubule.http://creativecommons.org/licenses/by/3.0/us/).Peritubular capillaries are branches of the efferent arterioles that drain the glomeruli and recover most of the filtrate produced in the renal corpuscle."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Glomerular capillaries differ from other capillary beds in the body, because they are both supplied by and drained by arterioles."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The feeder afferent arterioles are branches of the cortical radiate arteries.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The draining efferent arterioles branch into the peritubular capillary network around the proximal and distal convoluted tubules or the vasa recta around the nephron loop.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"The diameter of the draining efferent arterioles is smaller than that of the afferent arterioles, giving the efferent arterioles higher resistance."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Because of this, the glomerulus has a high blood pressure that allows it to filter high volumes of fluid and solutes out of the blood and into the glomerular capsule."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The nephrons segments reabsorb approximately 99 percent of this filtrate.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,The peritubular capillaries adhere to neighboring convoluted tubules and drain into neighboring venules.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,These low-pressure and porous capillaries easily reabsorb the water and solutes that the tubule recovers from the filtrate.
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"In some nephrons, rather than breaking up into peritubular capillaries, the efferent arterioles form clusters of thin-walled vasa recta."
_u12_urinary,_u12_m3_levels_org,/Users/pawan/Documents/Project/a_and_p/content//_u12_urinary/_u12_m3_levels_org/x-oli-workbook_page/_u12_m3_levels_org_02.xml,"Important for the formation of concentrated urine, the vasa recta are long, straight capillaries that reach deep into the medulla alongside the longest nephron loops where they can collect reabsorbed substances from the loop segments.macula densa (""dense spot"")."
